"Alhamdu lillahi, albarkacin mutuwa da tashin Yesu Kiristi, rabi na biyu na Romawa 6:23 ta zama gaskiya, “…amma baiwar Allah ita ce rai madawwami cikin Almasihu Yesu Ubangijinmu.”","Otuto dịrị Chineke (n’ihi nà) site n’ọnwụ na mbilte n’ọnwụ nke Jizọs Kraịst, nkera nke abụọ nke Ndị Rom 6:23 bụ eziokwu, “… ma onyinye amara nke Chineke bụ ndụ ebighi ebi n’ime Kraịst Jizọs Onyenwe anyị.”"
"Amin.” Littafi Mai Tsarki kuma tana shela cewa mutane basu da hujja na rashin gaskatwa da Allah, “ Gama tun daga halittar duniya al’amuran Allah mara sa ganuwa, wato ikonsa madawwami, da allahntakar sa, sun fahintu sarai, ta hanyar abubuwan da aka halitta kuma ake gane su.","Ebe ọ bụ nà mmadụ sara mbara, ndị kā n’ọnụọgụ gbasàrà n’akụkọ ntolite niile nke mmadụ, n’omenàlà niile, na mmepe niile, nà na mpaghara mbā ụ̀wà dum kwenyere n’ịdị adị nke ụdị Chineke dị aṅaa, a gà-ènwerịrị ihe (maọbụ onye) na-akpata nkwenye à."
Bubu wanda ya cancanta ayi masa gafara.,Ọ dịghị onye kwesiri ka a gbaghara ya.
"Farko, akwai gardamar yanayin kasancewa.",A gà-ènwerịrị ihe mere ihe ọbụla jiri bịa dịrị.
"Zaka iya kaɗai ka karɓe ta, ta bangaskiya, ta alheri da jinƙan Allah.","Site n’amara nà ebere Chineke, Ị pụrụ ịnara ya naanị nnara site n’okwukwe."
"2 Korantiyawa 5:21 tana koya mana, “Shi da bai san zunubi ba, Allah ya mai dashi zunubi saboda mu, domin mu mu sami adalcin Allah ta wurinsa.” Yesu ya mutu kan gicciye, ya ɗauke hukuncin da ya cancance mu!","2 Ndị Kọrịnt 5:21 nà-àkụziri anyị, “Onye ahụ Nke nā-amaghị mmehie kà O mere kà Ọ bụrụ mmehie n’ọnọdụ anyị; ka anyị onwe anyị wee ghọọ eziomume Chineke n’ime Ya.” Jizọs nwụrụ n’obe, na-ewere ahụhụ kwesiri anyị!"
"Bugu da ƙari akan gardamar Littafi Mai Tsarki na kasancewar Allah, akwai jayayya ta azanci.","Dịka ndị Kristian, anyị ma nà Chineke dị maka nà anyị nà-agwa ya okwu kwa ụbọchị."
"Kalmar “gafara” ma’ana a goge allo tas, a yafe, a soke bashi.","Mkpụrụokwu a bụ “gbaghàra” pụtara ihicha sèleèti ka ọ dị ọcha, ịtọ̄pụ/ịhāpụ (onye kwesiri ịta ahụhụ), ịkàgbù ụgwọ̄."
"Don haka, Yesu Allah ne!",Ndị Juu ghọtara okwu Jizọs dịka nkụ̀rụ ịbụ Chineke.
"Dalili mafi muhimmanci cewa da Yesu ya zama Allah ita ce idan Shi ba Allah bane, da mutuwar sa bata isa ta biya hukuncin na zunuban dukan duniya ba (1Yahaya 2:2).","Ihe e kere eke nwere ndụ, nke Jizọs gààrà abụ ma ọ bụrụ na Ọ bụghị Chineke, enweghi ike ịkwụ ụgwọ ahụhụ enweghi ngwụcha nke a chọrọ maka mmehie e mere megide Chineke enweghi ngwụcha."
"Yesu ya mutu kan gicciye, ya ɗauki hukuncin daya cancance mu- mutuwa.","Jizọs nwụrụ n’obe, na-ewère ntaramahụhụ ahụ kwesiri anyị - ọnwụ."
"Allah kaɗai ne zai iya ɗaukar zunuban duniya (2 Korantiyawa 5:21), ya mutu, kuma ya tashi- tabbatarwar nasarararsa akan zunubi da mutuwa.","Na mgbalị ijì kọwàhìe (kọwaa duhìe) okwu ndị nke Jizọs, “ndịọ̀kàmmụ̀ta” ọ̀gbàràọhụụ nà-àsị nà “Jizọs nke eziokwu dị na mgbe gara aga” ekwughi ọtụtụ ihe Akwụkwọ Nsọ nà-ènyegasị Ya."
"Sau tari cikin Littafi Yesu ya amshi sujada (Matiyu 2:11; 14:33; 28:9,17; Luka 24:52; Yahaya 9:38).","Tọmas onyeozi kwuwàpụ̀tàrà gwa Jizọs, “Onyenwe m nà Chineke m” (Jọn 20:28)."
Kalmar”Kirista” an more shi sau uku cikin Sabon Alƙawari (Ayyukan Manzanni 1:28; 26:28; 1Bitrus 4:16).,E jiri okwu ahụ bụ “Kristian” mee ihe ugboro atọ na Testament Ọhụụ (Ọlụ Ndịozi 11:26; 26:28; 1 Pita 4:16).
Gafara- da gaske tana da sauƙi haka?,Mgbaghara mmehie - ọ̀ dị̀ m̀fe etu ahụ n’ezie?
"A cikin ayoyi na biye Yesu bai taɓa yin gyara wa Yahudawa ta cewa, “ Ban yi da’awa ni ba Allah ba ne.” Wannan na nuni Yesu da gaske yana cewa Shi Allah ne ta furtawa, “Ni da Uba ɗaya muke” (Yahaya 10:30).","Lewis, n’akwụkwọ ya ọ kpọrọ Mere Christianity, nà-ède ihe ndị a nā-esote: “ana m agbalị n’ebe à igbochi onyeọbụla ikwū ihe ahụ bụ̄ ihe nzuzù n’ezie nke ndịmmadụ nà-àdị èkwube banyere Ya [Jizọs Kraịst]: ‘adị m nkwadobe inābàtà Jizọs dịka nnukwu onyenkụzi na-akuzi ihe ziri ezi na nke ezighi ezi, mana anaghị m anabata nkụ̀rụ nke Ọ nà-akụ̀rụ ịbụ̄ Chineke.’ Nke ahụ bụ otu ihe anyị agaghị ekwurịrị."
"Ka tuna, faɗar wace nan addu’a ko wata addu’a dabam ba zai cece ka ba.",Cheta na ikpe ekpere a maobụ ekpere ọbụla ọzọ agaghị azọpụta gị.
Allahntakar Yesu shine dalilin da yasa Shine kaɗai hanyar ceto.,Naanị Chineke nwere ike ịkwụ ụgwọ ụdị ahụhụ enweghi ngwụcha dị etu ahụ.
Gafarar zunubanka tana samuwa idan zaka sa bangaskiyarka cikin Yesu Kiristi a matsayin mai cetonka.,Mgbaghara mmehie gị bụ ihe a pụrụ inwete mà ọ bụrụ na ị gà-ètinye okwukwe  gị na Jizọs Kraịst dịka Onyenzọpụta gị.
"Gafara aikin ƙauna ce, jinƙai, da alheri.","Mgbaghara bụ òmùme nke ịhụnanya, ebere na amara."
Dukanmu mun aikata zunubi.,Anyị niile emeela mmehie.
"Duk da wannan dai, Littafi Mai Tsarki tana gargaɗe mu cewa waɗansu har ila yau zasu yi musun sanin Allah, “ Wawaye sukan ce ma kan su, ‘Ba Allah’ “ (Zabura 14:1).","N’agbanyeghị ihe ndị a niile, Akwụkwọ Nsọ na-agwa anyị na ndịmmadụ ga-ajụ iheọmụma Chineke ahụ doro anya nke a pụghị ịgọpụ ma kwenyere ụgha n’ọnọdụ ya."
"A matsayin Allah, mutuwar Yesu ta tanadi gafara don zunuban dukan duniya.","Dịka Chineke, ọnwụ Jizọs wepụtara mgbagbara mmehie maka mmehie nke ụwa niile."
I tana da sauƙi haka!,"Eē, ọ dị̀ mfe etu ahụ!"
"Haka, kamar yadda C.S.",Jọn 8:58 bụ ọmụmaatụ ọzọ.
"Tun da yake duk zunubanmu a ƙarshe gaba da Allah madawwami ne, sai dai hukunci madawwamiya ce ta isa.","Anyị niile emeela ihe ndị anaghị atọ Chineke ụtọ, nke na-eme anyị ka anyị kwesi ntaramahụhụ."
Ka yardar mani da ɗayan ƙarshen gardama don kasancewar Allah.,"Anyị anaghị ànụ n’ụ̀dà ka Ọ nà-àgwa anyị ihe, mana anyị na-enwe mmetụta nke nnọnyere ya, anyị na-enwe mmetụta nke odudu Ya, anyị ma ịhụnanya Ya, anyị nà-àchọba amara Ya."
